match_id,sport,status,dateEvent,startTimestamp,tournament_id,tournament_name,category_id,category_name,season_id,season_name,venue_name,venue_city_name,venue_country_name,homeTeam_id,homeTeam_name,awayTeam_id,awayTeam_name,homeScore_current,awayScore_current
14921515,basketball,finished,2025-11-03,1762189200000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271070,Southeastern Louisiana Lions,271108,Centenary Louisiana,105,49
14921513,basketball,finished,2025-11-03,1762189200000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271086,Stephen F Austin Lumberjacks,271382,Southwestern Assemblies of God Lady Lions,85,54
14921514,basketball,finished,2025-11-03,1762189200000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,216391,Tennessee Chattanooga Mocs,397540,King Lady Tornado,82,34
14203214,basketball,finished,2025-11-03,1762189200000,23100,Euroleague Cyber (CEL),1215,Virtual Basketball,77866.0,Euroleague Cyber (CEL) 25/26,,,,1105834,FC Barça (Cyber),1105819,Žalgiris Kaunas (Cyber),61,73
14947038,basketball,finished,2025-11-03,1762189200000,24299,Qatari Basketball League,1205,Qatar,85105.0,QBL 25/26,,,,274166,AL Ahli (Qat),273492,Al Sadd,80,90
14948768,basketball,finished,2025-11-03,1762189200000,579,Croatian Premier League,190,Croatia,80506.0,Premijer liga 25/26,,,,124482,Šibenka,6645,KK Zadar,70,94
14999936,basketball,finished,2025-11-03,1762189200000,16734,Liga e Parë,1589,Kosovo,84677.0,25/26,,,,377694,KB Istogu,378761,KB Borea,84,78
14812316,basketball,notstarted,2025-11-03,1762189200000,19295,Prva RL Istok,288,Serbia,84001.0,Prva RL Istok 25/26,Hala Sportova Aleksinac,Aleksinac,Serbia,328672,KK Napredak Aleksinac,450020,KK Ratnici Niš,0,0
14695328,basketball,finished,2025-11-03,1762190100000,1920,Bulgaria NBL,372,Bulgaria,80372.0,NBL 25/26,,,,395047,Minyor 2015,176632,Balkan Botevgrad,81,99
14921832,basketball,finished,2025-11-03,1762191000000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271082,Jacksonville State Gamecocks,271112,LaGrange Panthers,92,35
14977271,basketball,finished,2025-11-03,1762191000000,23803,Poland 2nd Basketball League,284,Poland,82933.0,25/26,,,,390928,MKKS Żak Koszalin,457613,Energa GAK Gdynia,83,77
14801741,basketball,finished,2025-11-03,1762191900000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,522995,Promitheas Chalandriou,299417,FEA NF NX,75,85
14397497,basketball,finished,2025-11-03,1762192800000,235,ABA League,103,International,80150.0,Liga ABA 25/26,Hala Borca kraj Morave,Čačak,Serbia,38313,KK Borac Mozzart,38359,FMP Beograd,74,83
14498151,basketball,finished,2025-11-03,1762192800000,648,NCAA Men,15,USA,80279.0,"NCAA, Regular Season 25/26",,,,88334,Prairie View A&M Panthers,494050,CBS Ambassadors,95,48
14921903,basketball,finished,2025-11-03,1762192800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271119,Eastern Illinois Panthers,249079,Drake Bulldogs,65,83
14921901,basketball,finished,2025-11-03,1762192800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271240,Nebraska Cornhuskers,271076,Northwestern State Demons,103,46
14712981,basketball,finished,2025-11-03,1762192800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271229,UAB Blazers,401919,West Alabama Tigers,59,62
14921902,basketball,canceled,2025-11-03,1762192800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,334148,Utah Tech Trailblazers,305324,Westcliff Warriors,0,0
14811580,basketball,finished,2025-11-03,1762192800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271179,Utah Utes,1132602,Sioux Falls Cougars,88,62
14937844,basketball,finished,2025-11-03,1762192800000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501340,AE Roitikon,505116,AO Asteras Temenis,84,65
14937845,basketball,finished,2025-11-03,1762192800000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501347,EA Patron,462563,PAS Nafpaktou,81,49
14937849,basketball,finished,2025-11-03,1762192800000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501338,GE Iraklis Pyrgou,501339,Neoi Glaykou 2017,61,59
14975816,basketball,finished,2025-11-03,1762192800000,22624,FSHB Superliga,1178,Albania,78410.0,FSHB Superliga 25/26,Kamza Sports Hall,Kamëz,Albania,397895,KB Kamza,457088,Apolonia Fier,88,92
14203218,basketball,notstarted,2025-11-03,1762192800000,23100,Euroleague Cyber (CEL),1215,Virtual Basketball,77866.0,Euroleague Cyber (CEL) 25/26,,,,1105823,Partizan Belgrade (Cyber),1105824,Paris Basketball (Cyber),0,0
14041714,basketball,finished,2025-11-03,1762193040000,277,Swedish Basketball League,114,Sweden,77203.0,SBL 25/26,,,,394010,Hogsbo Basket,3600,BC Luleå,66,106
14618101,basketball,finished,2025-11-03,1762193700000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,522973,Anagennisi Petralonon,521921,ESKD Neas Ionias,63,68
14251453,basketball,finished,2025-11-03,1762193700000,843,Basketligaen,244,Denmark,78971.0,Basketligaen 25/26,,,,45080,Team Fog Næstved,298329,EBAA-Basketball,108,84
14618106,basketball,finished,2025-11-03,1762194600000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,522992,Amilla Peristeriou,312974,AO Vrilisiakos,74,81
14618103,basketball,finished,2025-11-03,1762194600000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,521917,AOK Chalandri,459022,AO Enosi Iliou,58,50
14618173,basketball,finished,2025-11-03,1762194600000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,523218,Asteras Sindou,459008,AS Makedonikos BC,57,46
14618175,basketball,finished,2025-11-03,1762194600000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,525725,Elpida Toubas,1124498,Poseidon Neas Michanonias BC,79,54
14569840,basketball,finished,2025-11-03,1762194600000,648,NCAA Men,15,USA,80279.0,"NCAA, Regular Season 25/26",,,,41201,Murray State Racers,86604,Nebraska-Omaha Mavericks,85,77
14937846,basketball,finished,2025-11-03,1762194600000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501349,AGS Keravnos Aigiou,503730,AO Diagoras,71,57
14937855,basketball,finished,2025-11-03,1762194600000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,459024,Aiolos Agyias BC,501342,SEFA Andravidas,70,53
14991468,basketball,finished,2025-11-03,1762194600000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,854379,Dafni Agiou Dimitriou,301308,Proodeftiki Neolaia,76,72
14991442,basketball,finished,2025-11-03,1762194600000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,267475,DAS Drapetsonas,1124041,Ethnikos OFPF,84,74
14991467,basketball,finished,2025-11-03,1762194600000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,485790,G.S Mandraikos,934940,Pera AS,96,81
14992677,basketball,finished,2025-11-03,1762194637000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,523217,Dimokritos Ampelokipon,505156,APS Navarchos Votsis,64,51
14937853,basketball,finished,2025-11-03,1762195500000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501345,AS Arachovitika-Aktaiou,501346,AEP Olympias,69,54
14804024,basketball,notstarted,2025-11-03,1762195500000,28108,C ESKA,1707,Greece Amateur,81874.0,C ESKA 25/26,,,,853706,GS Vrilisia,522990,AO Filotheis,0,0
14618098,basketball,finished,2025-11-03,1762196400000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,505138,Argonaytis Triglias Rafinas,521918,Poseidon Neou Psychikou,91,61
14618176,basketball,finished,2025-11-03,1762196400000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,525726,Achilleas Triandrias,523213,Elpis Ampelokipon,70,64
14618180,basketball,finished,2025-11-03,1762196400000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,523214,Anagennisi Neou Rysiou,523221,Maccabi Thessaloniki,53,66
14618179,basketball,finished,2025-11-03,1762196400000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,525758,Keravnos Oraiokastrou,523219,Anatolia Sports,83,77
14698200,basketball,finished,2025-11-03,1762196400000,227,Germany BBL,111,Germany,79994.0,BBL 25/26,BMW Park,Munich,Germany,26071,Bayern München,35344,MLP Academics Heidelberg,93,81
14922049,basketball,finished,2025-11-03,1762196400000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,249081,Boise State Broncos,274016,Eastern Oregon Mountaineers,59,51
14922052,basketball,finished,2025-11-03,1762196400000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,216412,Duquesne Lady Dukes,271118,St Francis Red Flash,89,60
14922050,basketball,finished,2025-11-03,1762196400000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,216403,St. John's Red Storm,494911,Le Moyne Dolphins,68,53
14922051,basketball,finished,2025-11-03,1762196400000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271166,Washington State Cougars,216393,Idaho Vandals,85,87
14677697,basketball,finished,2025-11-03,1762196400000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271231,UTEP Miners,271141,Prairie View A&M Panthers,84,60
14937851,basketball,finished,2025-11-03,1762196400000,21720,A1 ESKAH,1707,Greece Amateur,82455.0,A1 ESKAH 25/26,,,,501343,AS Apollonias,501344,AO Dymis,82,83
14816723,basketball,notstarted,2025-11-03,1762196400000,29921,EKTH Cup,1707,Greece Amateur,84036.0,25/26,,,,1132700,Athinaiki Zythopoiia,1132697,SIDYP Spartakos Thessalonikis,0,0
14992681,basketball,finished,2025-11-03,1762196437000,22649,A EKASTH,1707,Greece Amateur,81875.0,A EKASTH 25/26,,,,505160,Ethnikos Lagynon,505157,GAS Vasilikon,94,70
14792763,basketball,finished,2025-11-03,1762196700000,20078,Israeli Women Basketball Premier League,188,Israel,83333.0,"WBL, Women 25/26",,,,269769,Elizur Holon,269872,Hapoel Rishon Letzion,89,71
14605369,basketball,finished,2025-11-03,1762197000000,1197,Israeli Basketball Super League,188,Israel,81980.0,Super League 25/26,Menora Mivtachim Arena,Tel Aviv,Israel,6655,Maccabi Tel Aviv,370732,Maccabi Urban Ramat Gan,84,81
14341205,basketball,finished,2025-11-03,1762198200000,14251,Serie B,107,Italy,79756.0,Serie B 25/26,,,,24512,Andrea Costa Imola,369729,Umana San Giobbe Chiusi,81,68
14612054,basketball,finished,2025-11-03,1762198200000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,271130,Vanderbilt Commodores,249076,California Golden Bears,72,65
14991461,basketball,finished,2025-11-03,1762198200000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,309062,AE Renti,460095,Evryali,66,70
14991457,basketball,finished,2025-11-03,1762198200000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,460092,G.A.S.K. Pigasos,493561,AO Varis,60,66
14991449,basketball,finished,2025-11-03,1762198200000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,493562,Panelefsiniakos U23,267843,GS Ermis Peramatos,68,72
14991464,basketball,finished,2025-11-03,1762198200000,19839,A ESKANA,1707,Greece Amateur,81916.0,A ESKANA  25/26,,,,393355,Thria Aspropirgou,394536,AON Argyroupolis,66,63
14618108,basketball,finished,2025-11-03,1762199100000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,831577,AO Karea,521915,Sporting BC,86,59
14618105,basketball,finished,2025-11-03,1762199100000,22595,A ESKA,1707,Greece Amateur,78554.0,A ESKA 25/26,,,,521913,OION Agiou Stefanou,522988,Filippos Peristeriou,83,55
14498146,basketball,finished,2025-11-03,1762200000000,648,NCAA Men,15,USA,80279.0,"NCAA, Regular Season 25/26",,,,34631,Stephen F Austin Lumberjacks,236892,Millsaps Majors,103,76
14203207,basketball,notstarted,2025-11-03,1762200000000,23100,Euroleague Cyber (CEL),1215,Virtual Basketball,77866.0,Euroleague Cyber (CEL) 25/26,,,,1105828,LDLC Asvel (Cyber),1105820,Virtus Bologna (Cyber),0,0
14850052,basketball,notstarted,2025-11-03,1762201800000,10664,NCAA Women,15,USA,80280.0,"NCAA Women, Regular Season 25/26",,,,273735,Texas A&M-Commerce Lions,376574,UNT Dallas Trailblazers,0,0
14989677,table-tennis,finished,2025-11-03,1762117200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409910,Kasinski Z.,398486,Hruška Václav,1,3
14989678,table-tennis,finished,2025-11-03,1762117200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,412779,Pacha R.,413021,Sobisek M.,1,3
14989679,table-tennis,finished,2025-11-03,1762117200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,424538,Pavelka R.,484525,Janata T.,2,3
14989680,table-tennis,finished,2025-11-03,1762117200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409844,Postelt V.,483153,Barta T.,1,3
14990057,table-tennis,finished,2025-11-03,1762117200000,19041,TT Elite Series,1340,Poland,,,,,,498321,Kumor M.,465297,Sawicki G.,3,2
14990058,table-tennis,finished,2025-11-03,1762117500000,19041,TT Elite Series,1340,Poland,,,,,,497845,Gaik K.,516927,Fabis A.,3,2
14990059,table-tennis,finished,2025-11-03,1762117800000,19041,TT Elite Series,1340,Poland,,,,,,410598,Glanowski J.,1043754,Piecowski M.,1,3
14990060,table-tennis,finished,2025-11-03,1762118100000,19041,TT Elite Series,1340,Poland,,,,,,524646,Brud S.,425387,Wisniewski K.,1,3
14992824,table-tennis,finished,2025-11-03,1762118100000,15005,TT Cup,1369,Czech Republic,,,,,,461074,Stapor Rafal,464814,Lysakowski M.,3,0
14990061,table-tennis,finished,2025-11-03,1762118400000,19041,TT Elite Series,1340,Poland,,,,,,1090508,Hetnar K.,1095572,Lebek M.,3,1
14990062,table-tennis,finished,2025-11-03,1762118400000,19041,TT Elite Series,1340,Poland,,,,,,459960,Schaniel Krzysztof,415463,Marud G.,3,2
14991048,table-tennis,finished,2025-11-03,1762118400000,15005,TT Cup,1369,Czech Republic,,,,,,1137041,Kolovratnik Petr,410359,Cermak J.,0,3
14991049,table-tennis,finished,2025-11-03,1762118700000,15005,TT Cup,1369,Czech Republic,,,,,,445964,Fiklik O.,355280,Kulisek M.,1,3
14989681,table-tennis,finished,2025-11-03,1762119000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,398476,Jiri Louda,524565,Vondrak M.,3,2
14989682,table-tennis,finished,2025-11-03,1762119000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,410437,Plachy J.,459426,Krticka L.,2,3
14989683,table-tennis,finished,2025-11-03,1762119000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,412635,Strnad J.,504558,Berdych P.,1,3
14989684,table-tennis,finished,2025-11-03,1762119000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,481656,Vedmoch M.,479553,Krok L.,1,3
14990063,table-tennis,finished,2025-11-03,1762119000000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,463583,Kotyl W.,3,1
14990064,table-tennis,finished,2025-11-03,1762119300000,19041,TT Elite Series,1340,Poland,,,,,,414115,Misiak M.,410874,Mugowski A.,2,3
14990065,table-tennis,finished,2025-11-03,1762119600000,19041,TT Elite Series,1340,Poland,,,,,,459867,Kolodziej K.,412011,Kapik Krzysztof,3,2
14990066,table-tennis,finished,2025-11-03,1762119900000,19041,TT Elite Series,1340,Poland,,,,,,498796,Gumulinski P.,1124200,Urban W.,3,1
14990067,table-tennis,finished,2025-11-03,1762119900000,19041,TT Elite Series,1340,Poland,,,,,,1093860,Slosarczyk P.,1111777,Badura J.,0,3
14992825,table-tennis,finished,2025-11-03,1762119900000,15005,TT Cup,1369,Czech Republic,,,,,,416191,Warpas B.,446962,Galus M.,3,1
14991050,table-tennis,finished,2025-11-03,1762120200000,15005,TT Cup,1369,Czech Republic,,,,,,504158,Zacharda A.,452354,Framberk J.,0,3
14991051,table-tennis,finished,2025-11-03,1762120500000,15005,TT Cup,1369,Czech Republic,,,,,,355226,Bochnak D.,355280,Kulisek M.,3,1
14990068,table-tennis,finished,2025-11-03,1762120800000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,412160,Burkacki M.,1,3
14990069,table-tennis,finished,2025-11-03,1762121100000,19041,TT Elite Series,1340,Poland,,,,,,497688,Baron M.,415463,Marud G.,3,1
14990070,table-tennis,finished,2025-11-03,1762121100000,19041,TT Elite Series,1340,Poland,,,,,,448751,Blocho P.,1043754,Piecowski M.,2,3
14990071,table-tennis,finished,2025-11-03,1762121400000,19041,TT Elite Series,1340,Poland,,,,,,412897,Kaczmarek J.,1095572,Lebek M.,3,2
14990072,table-tennis,finished,2025-11-03,1762121400000,19041,TT Elite Series,1340,Poland,,,,,,421061,Utylski R.,425387,Wisniewski K.,3,1
14990073,table-tennis,canceled,2025-11-03,1762122000000,19041,TT Elite Series,1340,Poland,,,,,,516927,Fabis A.,493485,Pawlowski K.,0,0
14992827,table-tennis,finished,2025-11-03,1762122000000,19041,TT Elite Series,1340,Poland,,,,,,516927,Fabis A.,411478,Skorski M.,0,3
14991052,table-tennis,finished,2025-11-03,1762122300000,15005,TT Cup,1369,Czech Republic,,,,,,523618,Cerny M.,445964,Fiklik O.,3,2
14990074,table-tennis,finished,2025-11-03,1762122600000,19041,TT Elite Series,1340,Poland,,,,,,414115,Misiak M.,445545,Linek A.,3,1
14990075,table-tennis,finished,2025-11-03,1762122600000,19041,TT Elite Series,1340,Poland,,,,,,459960,Schaniel Krzysztof,498796,Gumulinski P.,2,3
14990076,table-tennis,finished,2025-11-03,1762122900000,19041,TT Elite Series,1340,Poland,,,,,,1113907,Paszkiewicz M.,1111777,Badura J.,3,1
14990077,table-tennis,finished,2025-11-03,1762122900000,19041,TT Elite Series,1340,Poland,,,,,,478388,Perzynski P.,524646,Brud S.,0,3
14990078,table-tennis,canceled,2025-11-03,1762123500000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,493485,Pawlowski K.,0,0
14992828,table-tennis,finished,2025-11-03,1762123500000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,411478,Skorski M.,2,3
14990079,table-tennis,finished,2025-11-03,1762123800000,19041,TT Elite Series,1340,Poland,,,,,,448751,Blocho P.,445545,Linek A.,1,3
14990080,table-tennis,finished,2025-11-03,1762124100000,19041,TT Elite Series,1340,Poland,,,,,,478388,Perzynski P.,412011,Kapik Krzysztof,0,3
14990081,table-tennis,finished,2025-11-03,1762124100000,19041,TT Elite Series,1340,Poland,,,,,,1124200,Urban W.,467269,Pruszkowski J.,0,3
14989685,table-tennis,finished,2025-11-03,1762124400000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,481784,Darin K.,496771,Parhomenko D.,0,3
14989686,table-tennis,finished,2025-11-03,1762124400000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409919,Klimenta M.,409838,Huk M.,2,3
14989687,table-tennis,finished,2025-11-03,1762124400000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,484968,Petracek V.,355334,Mares E.,1,3
14990082,table-tennis,finished,2025-11-03,1762124400000,19041,TT Elite Series,1340,Poland,,,,,,1138224,Jesiek J.,1093860,Slosarczyk P.,3,0
14990083,table-tennis,finished,2025-11-03,1762125000000,19041,TT Elite Series,1340,Poland,,,,,,412160,Burkacki M.,516927,Fabis A.,2,3
14990084,table-tennis,finished,2025-11-03,1762125300000,19041,TT Elite Series,1340,Poland,,,,,,1043754,Piecowski M.,414115,Misiak M.,0,3
14990085,table-tennis,finished,2025-11-03,1762125600000,19041,TT Elite Series,1340,Poland,,,,,,497688,Baron M.,498796,Gumulinski P.,2,3
14990086,table-tennis,finished,2025-11-03,1762125600000,19041,TT Elite Series,1340,Poland,,,,,,524646,Brud S.,410598,Glanowski J.,3,0
14990087,table-tennis,finished,2025-11-03,1762125900000,19041,TT Elite Series,1340,Poland,,,,,,412897,Kaczmarek J.,1113907,Paszkiewicz M.,0,3
14989688,table-tennis,canceled,2025-11-03,1762126200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,519390,Olejarcik S.,409909,Andrle T.,0,0
14989689,table-tennis,finished,2025-11-03,1762126200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409934,Postelt T.,481710,Vavrecka M.,3,2
14989690,table-tennis,finished,2025-11-03,1762126200000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,425113,Svacha O.,508994,Volhejn D.,1,3
14990088,table-tennis,finished,2025-11-03,1762126500000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,516927,Fabis A.,3,0
14990089,table-tennis,finished,2025-11-03,1762126800000,19041,TT Elite Series,1340,Poland,,,,,,448751,Blocho P.,414115,Misiak M.,2,3
14990090,table-tennis,finished,2025-11-03,1762126800000,19041,TT Elite Series,1340,Poland,,,,,,415463,Marud G.,467269,Pruszkowski J.,0,3
14990091,table-tennis,finished,2025-11-03,1762127100000,19041,TT Elite Series,1340,Poland,,,,,,478388,Perzynski P.,410598,Glanowski J.,3,1
14990092,table-tennis,finished,2025-11-03,1762127400000,19041,TT Elite Series,1340,Poland,,,,,,1093860,Slosarczyk P.,1095572,Lebek M.,0,3
14990093,table-tennis,canceled,2025-11-03,1762127700000,19041,TT Elite Series,1340,Poland,,,,,,493485,Pawlowski K.,412160,Burkacki M.,0,0
14992829,table-tennis,finished,2025-11-03,1762127700000,19041,TT Elite Series,1340,Poland,,,,,,411478,Skorski M.,412160,Burkacki M.,2,3
14989691,table-tennis,finished,2025-11-03,1762128000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409838,Huk M.,410016,Ruzicka J.,2,3
14989692,table-tennis,finished,2025-11-03,1762128000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,355334,Mares E.,458856,Turek T.,3,0
14989693,table-tennis,finished,2025-11-03,1762128000000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,496771,Parhomenko D.,481656,Vedmoch M.,0,3
14990094,table-tennis,finished,2025-11-03,1762128000000,19041,TT Elite Series,1340,Poland,,,,,,445545,Linek A.,1043754,Piecowski M.,2,3
14992826,table-tennis,finished,2025-11-03,1762128000000,15005,TT Cup,1369,Czech Republic,,,,,,463270,Wiekiera Arkadiusz,452315,Guzy K.,3,1
14993308,table-tennis,finished,2025-11-03,1762128300000,19041,TT Elite Series,1340,Poland,,,,,,412011,Kapik Krzysztof,524646,Brud S.,1,3
14993309,table-tennis,finished,2025-11-03,1762128300000,19041,TT Elite Series,1340,Poland,,,,,,459960,Schaniel Krzysztof,1124200,Urban W.,3,2
14993310,table-tennis,finished,2025-11-03,1762128600000,19041,TT Elite Series,1340,Poland,,,,,,1138224,Jesiek J.,1111777,Badura J.,3,0
14993311,table-tennis,finished,2025-11-03,1762129200000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,412160,Burkacki M.,0,3
14993312,table-tennis,finished,2025-11-03,1762129500000,19041,TT Elite Series,1340,Poland,,,,,,448751,Blocho P.,1043754,Piecowski M.,3,2
14993058,table-tennis,finished,2025-11-03,1762129800000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,484968,Petracek V.,409934,Postelt T.,0,3
14993303,table-tennis,finished,2025-11-03,1762129800000,15005,TT Cup,1369,Czech Republic,,,,,,501039,Jastrzebowski F.,1039961,Stojek K.,1,3
14993313,table-tennis,finished,2025-11-03,1762129800000,19041,TT Elite Series,1340,Poland,,,,,,498796,Gumulinski P.,467269,Pruszkowski J.,2,3
14993314,table-tennis,finished,2025-11-03,1762129800000,19041,TT Elite Series,1340,Poland,,,,,,478388,Perzynski P.,524646,Brud S.,3,1
14993056,table-tennis,canceled,2025-11-03,1762129800000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,481784,Darin K.,519390,Olejarcik S.,0,0
14993057,table-tennis,finished,2025-11-03,1762129800000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409919,Klimenta M.,425113,Svacha O.,2,3
14993783,table-tennis,finished,2025-11-03,1762129800000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,481784,Darin K.,1072203,Dedek J.,1,3
14993315,table-tennis,finished,2025-11-03,1762130100000,19041,TT Elite Series,1340,Poland,,,,,,1113907,Paszkiewicz M.,1095572,Lebek M.,1,3
14993316,table-tennis,canceled,2025-11-03,1762130700000,19041,TT Elite Series,1340,Poland,,,,,,516927,Fabis A.,493485,Pawlowski K.,0,0
14993317,table-tennis,finished,2025-11-03,1762130700000,19041,TT Elite Series,1340,Poland,,,,,,516927,Fabis A.,411478,Skorski M.,3,1
14993318,table-tennis,finished,2025-11-03,1762131000000,19041,TT Elite Series,1340,Poland,,,,,,414115,Misiak M.,445545,Linek A.,0,3
14993319,table-tennis,finished,2025-11-03,1762131300000,19041,TT Elite Series,1340,Poland,,,,,,497688,Baron M.,1124200,Urban W.,3,1
14993320,table-tennis,finished,2025-11-03,1762131300000,19041,TT Elite Series,1340,Poland,,,,,,410598,Glanowski J.,412011,Kapik Krzysztof,2,3
14993059,table-tennis,finished,2025-11-03,1762131600000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,410016,Ruzicka J.,508994,Volhejn D.,3,2
14993060,table-tennis,finished,2025-11-03,1762131600000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,458856,Turek T.,481710,Vavrecka M.,2,3
14993061,table-tennis,finished,2025-11-03,1762131600000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,481656,Vedmoch M.,409909,Andrle T.,3,2
14993304,table-tennis,finished,2025-11-03,1762131600000,15005,TT Cup,1369,Czech Republic,,,,,,463270,Wiekiera Arkadiusz,1039961,Stojek K.,3,0
14993321,table-tennis,finished,2025-11-03,1762131600000,19041,TT Elite Series,1340,Poland,,,,,,412897,Kaczmarek J.,1138224,Jesiek J.,0,3
14993322,table-tennis,canceled,2025-11-03,1762132200000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,493485,Pawlowski K.,0,0
14993323,table-tennis,finished,2025-11-03,1762132200000,19041,TT Elite Series,1340,Poland,,,,,,452846,Piecowski M.,411478,Skorski M.,3,1
14993324,table-tennis,finished,2025-11-03,1762132500000,19041,TT Elite Series,1340,Poland,,,,,,448751,Blocho P.,445545,Linek A.,3,0
14993325,table-tennis,finished,2025-11-03,1762132800000,19041,TT Elite Series,1340,Poland,,,,,,415463,Marud G.,459960,Schaniel Krzysztof,3,1
14993326,table-tennis,finished,2025-11-03,1762132800000,19041,TT Elite Series,1340,Poland,,,,,,478388,Perzynski P.,412011,Kapik Krzysztof,1,3
14993327,table-tennis,finished,2025-11-03,1762133100000,19041,TT Elite Series,1340,Poland,,,,,,1093860,Slosarczyk P.,1111777,Badura J.,2,3
14993062,table-tennis,finished,2025-11-03,1762133400000,19039,Czech Liga Pro,1369,Czech Republic,,,,,,409838,Huk M.,425113,Svacha O.,3,2
